"contact_id","type_id"
"58","1"
"58","3"
"59","2"
"59","5"
"59","7"
"60","1"
"61","1"
"63","1"
"64","3"
"65","1"
"66","7"
"69","1"
"70","1"
"71","3"
"71","4"
"811","4"
"74","1"
"75","1"
"75","3"
"76","1"
"77","1"
"3023","5"
"3023","6"
"2759","1"
"80","1"
"80","3"
"80","4"
"81","1"
"83","1"
"83","3"
"2759","2"
"85","1"
"86","1"
"87","1"
"87","5"
"824","1"
"1716","2"
"1716","3"
"90","1"
"90","5"
"2759","7"
"3009","1"
"3009","4"
"3040","1"
"92","3"
"94","1"
"94","3"
"95","1"
"96","1"
"98","1"
"99","2"
"99","7"
"100","1"
"3448","2"
"102","1"
"104","1"
"105","1"
"106","1"
"3452","1"
"108","1"
"109","5"
"110","1"
"111","1"
"111","2"
"111","3"
"111","7"
"112","1"
"112","5"
"3040","3"
"114","1"
"114","3"
"114","4"
"115","1"
"115","5"
"116","1"
"116","5"
"117","1"
"118","1"
"119","1"
"120","1"
"121","1"
"123","2"
"124","1"
"126","1"
"126","5"
"127","1"
"128","1"
"129","1"
"129","3"
"131","1"
"132","1"
"133","1"
"134","2"
"134","3"
"135","1"
"135","3"
"136","1"
"137","1"
"138","1"
"138","2"
"138","5"
"138","6"
"139","1"
"139","5"
"140","1"
"141","1"
"141","3"
"142","1"
"142","3"
"143","1"
"143","5"
"144","1"
"144","3"
"144","4"
"145","1"
"145","5"
"146","1"
"146","3"
"147","1"
"147","3"
"147","4"
"148","1"
"149","1"
"149","2"
"149","3"
"149","7"
"150","1"
"150","3"
"151","1"
"151","3"
"152","1"
"154","1"
"154","3"
"155","1"
"156","1"
"156","2"
"156","7"
"157","1"
"157","3"
"2601","1"
"2601","3"
"2601","9"
"159","2"
"159","4"
"159","7"
"160","1"
"160","2"
"160","3"
"160","7"
"162","1"
"162","3"
"163","1"
"3446","1"
"3453","1"
"2933","1"
"165","2"
"165","3"
"165","7"
"166","1"
"166","5"
"167","1"
"169","1"
"169","6"
"171","2"
"172","2"
"172","7"
"173","1"
"174","1"
"175","5"
"176","1"
"176","3"
"176","4"
"177","6"
"178","1"
"178","5"
"179","1"
"180","1"
"181","1"
"182","1"
"182","3"
"182","4"
"183","5"
"184","1"
"184","5"
"185","1"
"185","5"
"2924","1"
"187","1"
"189","1"
"190","1"
"190","3"
"191","4"
"192","4"
"193","1"
"194","1"
"194","3"
"195","1"
"196","1"
"197","1"
"197","5"
"198","1"
"199","1"
"199","3"
"199","6"
"200","2"
"200","4"
"201","1"
"202","2"
"202","7"
"203","1"
"2924","5"
"205","1"
"206","1"
"206","2"
"206","3"
"206","5"
"2482","1"
"3334","5"
"210","1"
"210","3"
"2186","1"
"3121","3"
"2395","1"
"2397","1"
"214","1"
"3123","1"
"3123","3"
"216","1"
"216","5"
"218","1"
"219","1"
"221","1"
"2396","1"
"1547","1"
"3120","1"
"224","1"
"224","3"
"224","4"
"225","1"
"226","2"
"226","3"
"226","7"
"227","1"
"228","1"
"228","3"
"229","1"
"229","3"
"230","3"
"231","1"
"232","1"
"232","4"
"232","7"
"233","1"
"234","1"
"3124","1"
"236","1"
"237","1"
"237","3"
"238","1"
"239","3"
"240","1"
"241","1"
"241","4"
"242","2"
"242","6"
"243","5"
"244","1"
"245","5"
"246","1"
"247","1"
"3467","1"
"250","1"
"251","1"
"252","1"
"252","3"
"253","1"
"3125","1"
"3125","3"
"256","1"
"256","5"
"3117","3"
"258","1"
"258","5"
"258","6"
"3467","8"
"260","1"
"260","2"
"260","5"
"260","6"
"261","1"
"262","1"
"263","1"
"263","3"
"264","1"
"265","1"
"267","1"
"267","2"
"267","3"
"3331","1"
"1983","1"
"1983","3"
"269","1"
"269","5"
"269","6"
"270","1"
"1552","1"
"272","1"
"272","3"
"273","1"
"2350","2"
"2396","3"
"276","1"
"276","5"
"277","3"
"278","2"
"278","3"
"279","1"
"279","5"
"3112","1"
"282","1"
"282","3"
"283","1"
"284","1"
"284","4"
"286","1"
"286","5"
"287","1"
"287","3"
"289","1"
"289","3"
"290","1"
"290","6"
"291","1"
"291","3"
"293","1"
"293","4"
"2394","1"
"293","6"
"294","1"
"3477","1"
"3467","9"
"3477","3"
"2901","9"
"2907","4"
"298","2"
"298","3"
"298","7"
"300","1"
"301","1"
"301","2"
"301","7"
"302","1"
"303","1"
"303","3"
"2913","1"
"2913","8"
"305","1"
"305","5"
"2913","3"
"164","1"
"307","1"
"307","3"
"308","7"
"309","1"
"311","1"
"311","2"
"164","5"
"313","1"
"313","2"
"313","4"
"2910","9"
"315","2"
"315","4"
"315","7"
"316","1"
"317","1"
"317","4"
"164","6"
"319","1"
"319","4"
"320","3"
"321","1"
"2892","1"
"323","1"
"324","1"
"324","3"
"325","1"
"325","2"
"325","3"
"327","1"
"327","2"
"327","3"
"327","7"
"328","2"
"328","3"
"329","5"
"329","6"
"331","7"
"2926","1"
"333","1"
"333","3"
"1044","1"
"336","6"
"337","2"
"337","3"
"337","4"
"338","1"
"338","4"
"339","1"
"339","3"
"340","1"
"340","5"
"2926","3"
"2903","1"
"343","1"
"344","1"
"345","1"
"345","5"
"346","2"
"346","3"
"347","1"
"2905","1"
"349","1"
"1830","1"
"1925","1"
"1385","1"
"1385","3"
"353","1"
"354","6"
"2401","1"
"356","1"
"356","3"
"357","1"
"359","1"
"360","1"
"361","1"
"362","1"
"363","2"
"363","7"
"364","1"
"365","1"
"366","1"
"366","3"
"367","1"
"367","3"
"368","3"
"370","1"
"371","1"
"372","1"
"372","5"
"372","6"
"373","4"
"374","2"
"375","1"
"375","2"
"376","5"
"751","1"
"751","2"
"751","3"
"379","2"
"1830","2"
"382","1"
"383","1"
"384","1"
"384","2"
"384","3"
"384","7"
"385","1"
"387","1"
"389","1"
"389","3"
"390","1"
"390","2"
"391","1"
"392","1"
"392","3"
"394","1"
"395","1"
"396","1"
"397","1"
"397","4"
"397","5"
"398","1"
"399","1"
"400","1"
"400","5"
"3475","1"
"401","1"
"401","5"
"402","1"
"402","3"
"403","5"
"404","1"
"404","4"
"405","1"
"405","3"
"406","1"
"407","1"
"408","1"
"409","1"
"409","3"
"410","1"
"412","1"
"751","7"
"414","1"
"414","3"
"416","1"
"416","2"
"416","3"
"416","7"
"418","3"
"419","1"
"420","1"
"421","1"
"422","1"
"423","1"
"425","1"
"426","1"
"426","2"
"426","3"
"427","2"
"427","7"
"428","1"
"429","1"
"430","1"
"431","1"
"186","1"
"433","1"
"433","3"
"433","5"
"433","7"
"434","1"
"435","1"
"436","1"
"1065","1"
"438","1"
"1065","3"
"972","1"
"972","5"
"974","1"
"441","1"
"441","4"
"442","1"
"442","2"
"442","3"
"442","7"
"443","1"
"444","1"
"444","2"
"444","3"
"444","7"
"3475","8"
"3475","3"
"446","1"
"447","1"
"448","2"
"448","3"
"448","4"
"448","5"
"448","7"
"449","1"
"449","3"
"450","1"
"450","3"
"451","1"
"453","1"
"453","5"
"454","1"
"454","2"
"454","3"
"454","7"
"2234","1"
"456","1"
"456","2"
"456","3"
"457","1"
"458","1"
"458","3"
"458","5"
"458","6"
"460","1"
"460","3"
"461","1"
"461","3"
"462","3"
"463","1"
"464","1"
"465","2"
"465","7"
"466","2"
"466","5"
"466","7"
"467","1"
"468","1"
"470","1"
"470","3"
"470","5"
"470","6"
"471","1"
"472","1"
"473","2"
"473","7"
"474","1"
"474","5"
"475","1"
"476","1"
"477","1"
"479","1"
"479","3"
"3450","6"
"481","1"
"481","2"
"481","3"
"481","7"
"483","1"
"484","1"
"485","1"
"486","1"
"486","2"
"486","3"
"486","7"
"3475","4"
"488","1"
"3000","1"
"490","1"
"492","1"
"492","2"
"492","4"
"492","5"
"493","3"
"494","1"
"495","1"
"2927","1"
"498","1"
"498","3"
"499","1"
"500","1"
"500","2"
"500","3"
"500","7"
"501","1"
"501","3"
"502","1"
"503","4"
"504","1"
"505","1"
"505","5"
"2927","3"
"507","1"
"508","1"
"508","3"
"509","2"
"510","1"
"974","3"
"512","1"
"512","5"
"513","1"
"515","1"
"516","1"
"2900","1"
"549","3"
"519","1"
"520","1"
"520","5"
"521","7"
"2900","3"
"523","2"
"523","3"
"523","7"
"525","2"
"525","4"
"525","6"
"2925","1"
"2899","1"
"527","1"
"527","2"
"527","7"
"528","1"
"528","5"
"529","1"
"530","1"
"550","1"
"550","5"
"550","6"
"2899","8"
"2899","3"
"552","1"
"2899","5"
"532","1"
"533","1"
"533","5"
"534","1"
"534","3"
"535","1"
"535","4"
"536","1"
"536","5"
"536","6"
"537","1"
"537","5"
"538","1"
"538","3"
"539","1"
"539","2"
"539","3"
"540","1"
"540","5"
"2899","6"
"542","1"
"543","5"
"544","1"
"544","3"
"544","4"
"2918","6"
"547","1"
"552","3"
"548","1"
"548","2"
"548","4"
"548","5"
"548","6"
"681","1"
"681","2"
"574","1"
"574","2"
"574","3"
"574","4"
"553","1"
"554","1"
"555","1"
"556","1"
"2891","1"
"558","1"
"558","5"
"559","1"
"559","2"
"559","4"
"559","5"
"559","6"
"2973","1"
"561","2"
"2974","2"
"563","1"
"563","3"
"574","7"
"565","1"
"575","1"
"565","2"
"576","1"
"565","7"
"2970","1"
"1016","1"
"567","1"
"567","3"
"568","2"
"568","5"
"568","6"
"569","1"
"569","2"
"2917","1"
"2909","2"
"2497","1"
"2496","1"
"2909","7"
"2962","1"
"576","3"
"577","1"
"577","2"
"577","3"
"577","4"
"578","1"
"578","2"
"578","7"
"579","1"
"580","1"
"580","2"
"580","3"
"581","1"
"613","1"
"583","2"
"583","3"
"583","7"
"2657","1"
"2657","5"
"3000","2"
"585","2"
"586","1"
"586","3"
"587","1"
"588","1"
"589","1"
"591","6"
"630","1"
"1088","1"
"593","1"
"593","5"
"594","1"
"594","3"
"595","1"
"595","2"
"595","3"
"595","4"
"2651","1"
"2651","3"
"597","1"
"598","1"
"599","1"
"599","2"
"600","6"
"617","1"
"618","1"
"630","5"
"620","1"
"633","2"
"3470","1"
"3000","7"
"2788","1"
"2789","1"
"2651","5"
"603","2"
"603","3"
"700","1"
"605","1"
"606","1"
"607","1"
"608","1"
"608","3"
"609","1"
"610","2"
"610","7"
"2519","3"
"1079","1"
"960","1"
"960","5"
"960","6"
"612","1"
"612","3"
"612","4"
"612","5"
"612","6"
"1570","5"
"631","1"
"625","1"
"625","3"
"635","1"
"635","3"
"2958","1"
"2958","8"
"3243","1"
"642","1"
"644","6"
"646","1"
"646","2"
"648","1"
"650","1"
"107","1"
"1407","1"
"654","1"
"656","1"
"658","3"
"683","1"
"662","1"
"522","1"
"3243","7"
"813","1"
"666","2"
"2997","1"
"2963","1"
"670","1"
"674","1"
"674","2"
"674","7"
"676","1"
"678","1"
"685","1"
"685","2"
"685","4"
"685","7"
"774","1"
"3244","1"
"3471","1"
"2462","1"
"2462","5"
"776","1"
"689","1"
"689","3"
"691","1"
"693","1"
"693","2"
"693","3"
"693","7"
"158","1"
"158","3"
"2975","1"
"747","1"
"747","5"
"750","5"
"750","6"
"819","1"
"817","1"
"780","1"
"782","1"
"753","1"
"755","1"
"755","2"
"755","3"
"757","1"
"757","6"
"759","1"
"761","1"
"765","1"
"767","1"
"767","5"
"769","1"
"158","5"
"1372","1"
"2975","3"
"2823","1"
"817","2"
"817","3"
"791","1"
"791","2"
"791","3"
"791","7"
"793","1"
"817","4"
"822","1"
"3511","3"
"2352","1"
"2352","2"
"1372","5"
"825","1"
"806","1"
"806","5"
"808","5"
"2496","3"
"771","1"
"827","1"
"827","2"
"2558","1"
"2308","1"
"831","1"
"3112","3"
"1700","1"
"1700","3"
"837","1"
"840","3"
"841","1"
"843","3"
"849","1"
"847","6"
"845","1"
"851","1"
"853","1"
"855","1"
"855","2"
"855","5"
"857","1"
"1024","2"
"1024","3"
"1412","1"
"861","1"
"861","3"
"2967","1"
"2967","3"
"867","1"
"867","3"
"869","1"
"869","3"
"2155","1"
"2155","2"
"2308","3"
"2120","1"
"886","1"
"886","2"
"887","3"
"2558","2"
"875","1"
"875","2"
"875","5"
"875","6"
"890","1"
"891","1"
"914","1"
"877","1"
"877","2"
"877","3"
"878","1"
"2971","1"
"880","1"
"880","3"
"881","1"
"2960","1"
"940","1"
"3514","1"
"885","1"
"885","3"
"893","1"
"893","3"
"895","1"
"896","2"
"897","1"
"3112","9"
"897","2"
"942","1"
"899","1"
"899","3"
"946","1"
"3122","9"
"902","1"
"902","3"
"903","1"
"903","4"
"946","2"
"904","1"
"906","5"
"907","2"
"908","1"
"909","1"
"680","1"
"623","1"
"623","3"
"682","1"
"684","1"
"632","3"
"632","4"
"632","7"
"810","1"
"810","3"
"3336","1"
"3108","1"
"3126","1"
"639","1"
"3443","1"
"3447","1"
"3447","3"
"639","5"
"1709","7"
"643","1"
"643","2"
"643","3"
"643","4"
"643","7"
"684","3"
"649","1"
"649","3"
"651","1"
"653","1"
"653","3"
"684","4"
"657","1"
"660","1"
"661","1"
"1897","1"
"2445","1"
"669","1"
"671","1"
"671","3"
"672","1"
"673","2"
"2445","2"
"2445","3"
"2473","1"
"2445","7"
"677","1"
"677","5"
"679","1"
"679","6"
"2723","1"
"2723","2"
"2723","3"
"2724","1"
"688","1"
"690","1"
"690","2"
"690","3"
"690","7"
"692","1"
"692","2"
"692","5"
"692","6"
"901","1"
"3356","1"
"1126","1"
"699","1"
"699","4"
"701","1"
"701","3"
"788","1"
"748","3"
"752","1"
"894","1"
"756","1"
"758","1"
"773","1"
"3354","1"
"3355","1"
"763","1"
"2700","2"
"2700","3"
"2724","6"
"766","1"
"768","1"
"768","5"
"770","2"
"772","1"
"773","2"
"773","3"
"773","5"
"1897","3"
"1897","4"
"1573","1"
"779","1"
"1611","1"
"2120","2"
"2120","5"
"785","1"
"1611","8"
"1611","3"
"788","2"
"788","7"
"790","1"
"790","3"
"792","1"
"794","3"
"1611","5"
"1611","6"
"798","1"
"1549","1"
"1540","1"
"1549","3"
"801","1"
"803","1"
"803","2"
"803","7"
"804","1"
"804","2"
"804","4"
"804","5"
"804","6"
"3456","1"
"2099","4"
"3456","9"
"1091","1"
"810","4"
"810","7"
"812","1"
"820","1"
"2473","3"
"2473","5"
"846","1"
"3459","2"
"3459","5"
"828","1"
"828","3"
"830","1"
"848","1"
"850","1"
"834","1"
"1238","1"
"3317","1"
"838","1"
"838","3"
"852","1"
"842","1"
"854","1"
"854","2"
"854","3"
"854","7"
"856","1"
"856","3"
"858","1"
"858","3"
"860","3"
"862","1"
"862","3"
"864","1"
"864","3"
"3062","1"
"870","1"
"870","2"
"870","3"
"870","5"
"870","7"
"872","1"
"872","2"
"872","3"
"873","1"
"873","2"
"873","5"
"873","6"
"1091","3"
"909","5"
"909","6"
"910","1"
"910","3"
"911","1"
"912","1"
"913","1"
"915","1"
"917","2"
"917","4"
"917","7"
"918","1"
"918","4"
"918","6"
"920","3"
"920","7"
"3062","2"
"3062","5"
"3459","6"
"3468","1"
"3468","3"
"3464","1"
"3465","1"
"3062","6"
"923","3"
"2200","1"
"1830","7"
"926","1"
"3062","7"
"3064","1"
"928","1"
"929","5"
"113","1"
"413","1"
"931","1"
"1479","1"
"933","1"
"778","1"
"935","1"
"936","1"
"778","3"
"934","1"
"943","1"
"966","1"
"946","5"
"947","3"
"1379","1"
"966","2"
"1461","1"
"951","1"
"951","2"
"951","7"
"952","1"
"953","1"
"955","1"
"1461","3"
"1461","5"
"957","1"
"957","3"
"2352","3"
"3021","9"
"959","1"
"1461","6"
"863","1"
"863","3"
"961","1"
"961","5"
"962","1"
"962","5"
"962","6"
"963","1"
"964","5"
"965","2"
"965","3"
"966","7"
"1042","1"
"1042","6"
"967","1"
"967","3"
"969","1"
"439","1"
"439","4"
"439","5"
"439","6"
"754","7"
"807","1"
"807","3"
"3027","1"
"973","1"
"2720","5"
"3016","1"
"977","1"
"977","3"
"978","1"
"978","3"
"979","1"
"980","1"
"981","1"
"981","5"
"983","3"
"984","1"
"988","1"
"988","3"
"987","1"
"989","2"
"989","3"
"990","1"
"991","1"
"992","1"
"993","4"
"2748","1"
"3071","1"
"2200","4"
"3071","6"
"3046","1"
"998","1"
"999","1"
"1000","1"
"3046","8"
"3046","3"
"1003","1"
"1004","1"
"1005","1"
"1005","2"
"1005","7"
"1040","1"
"1040","3"
"1008","1"
"1008","3"
"1008","5"
"1041","3"
"1043","1"
"1010","1"
"1010","3"
"3091","1"
"3050","1"
"1011","1"
"1011","2"
"1012","1"
"1012","3"
"1013","1"
"2258","1"
"1017","2"
"1017","7"
"1018","1"
"1018","3"
"1018","5"
"1020","1"
"1022","3"
"2864","1"
"2864","8"
"3078","1"
"3078","3"
"1025","1"
"1026","1"
"1026","4"
"1027","1"
"1027","2"
"3050","2"
"43","1"
"1029","1"
"1031","1"
"1031","3"
"1031","4"
"3086","1"
"1033","1"
"3086","8"
"1035","1"
"1036","1"
"1037","7"
"1046","1"
"1047","1"
"1047","2"
"1047","3"
"1047","7"
"1048","1"
"1048","3"
"3070","5"
"1050","1"
"1051","1"
"1051","2"
"1051","3"
"1052","1"
"1052","5"
"1053","1"
"1053","3"
"1053","5"
"1054","1"
"1055","2"
"1056","1"
"1056","2"
"1056","4"
"1056","6"
"1057","3"
"1057","4"
"1058","1"
"1058","4"
"3070","6"
"1060","1"
"1060","3"
"1061","1"
"1062","1"
"1062","3"
"43","5"
"884","1"
"1064","1"
"1066","1"
"1067","1"
"1067","3"
"1068","1"
"1074","1"
"1071","1"
"1071","4"
"1072","1"
"1073","1"
"1074","2"
"1074","3"
"1074","7"
"1075","1"
"1077","1"
"1078","1"
"1078","2"
"1078","7"
"208","1"
"1080","1"
"1080","2"
"1081","1"
"1082","1"
"1082","2"
"1082","3"
"1082","7"
"2773","1"
"2773","2"
"332","1"
"2773","3"
"1084","1"
"1084","2"
"1084","3"
"1084","7"
"2773","7"
"3043","1"
"1086","6"
"1087","1"
"1087","3"
"1523","1"
"1969","1"
"1090","1"
"1090","2"
"1090","5"
"1090","7"
"1092","1"
"3043","9"
"1094","1"
"1095","1"
"1095","3"
"3092","1"
"3092","3"
"1234","1"
"1234","5"
"1234","6"
"1098","1"
"3032","1"
"1969","2"
"1981","1"
"1981","2"
"1101","1"
"1102","1"
"1102","3"
"1103","1"
"1104","1"
"2258","2"
"815","1"
"1107","1"
"1107","3"
"1107","5"
"1108","1"
"1109","1"
"3032","3"
"1162","1"
"1261","1"
"1112","1"
"1113","1"
"1114","1"
"1694","1"
"1114","2"
"1114","7"
"3058","1"
"1164","1"
"1694","3"
"3069","1"
"3055","1"
"478","1"
"1001","6"
"1261","3"
"1230","2"
"1230","4"
"1230","7"
"3065","1"
"1165","1"
"1122","1"
"1124","1"
"1125","1"
"1125","5"
"3065","3"
"1127","1"
"1127","2"
"1127","3"
"1127","7"
"1128","1"
"1129","1"
"1166","1"
"1166","3"
"1129","5"
"1131","1"
"3067","1"
"1500","1"
"1375","1"
"3067","8"
"1135","1"
"1501","1"
"3067","3"
"1501","4"
"2718","1"
"1139","2"
"1140","1"
"1141","1"
"1141","3"
"1389","6"
"1142","1"
"1143","1"
"1524","1"
"1145","1"
"1145","5"
"2977","8"
"1147","2"
"1148","1"
"1529","1"
"1150","5"
"1151","1"
"1254","1"
"1215","1"
"1154","3"
"1155","5"
"3317","3"
"1168","1"
"1158","5"
"1159","1"
"1160","1"
"1160","3"
"1161","7"
"2448","6"
"3312","1"
"1171","1"
"1172","5"
"2594","1"
"3309","1"
"3256","2"
"1175","1"
"1176","1"
"1177","1"
"1177","3"
"1178","1"
"1178","7"
"1197","3"
"1198","1"
"1198","2"
"1180","1"
"1181","1"
"1181","3"
"1182","1"
"1183","1"
"1183","3"
"2977","3"
"1185","1"
"1186","1"
"1188","1"
"1254","3"
"1190","3"
"1191","1"
"1193","1"
"1193","3"
"1194","1"
"1194","3"
"1195","1"
"1198","5"
"1198","6"
"2692","1"
"1200","1"
"1468","1"
"1491","1"
"1202","1"
"1202","2"
"1202","6"
"1202","7"
"1203","1"
"1203","5"
"2437","1"
"1207","1"
"1491","3"
"2437","3"
"2697","1"
"1211","1"
"1211","3"
"1213","1"
"1491","5"
"2697","2"
"1216","1"
"1216","2"
"1216","3"
"1216","7"
"2697","3"
"2697","7"
"2982","3"
"2982","9"
"2984","1"
"2984","4"
"2984","6"
"1233","1"
"1233","2"
"1170","1"
"1367","1"
"2986","1"
"2986","3"
"1575","1"
"1222","1"
"1222","5"
"2807","1"
"1400","1"
"1308","1"
"1308","3"
"1350","1"
"1474","1"
"1225","1"
"1225","3"
"1226","1"
"1521","1"
"1521","3"
"1231","1"
"1403","1"
"1286","1"
"1324","1"
"2988","1"
"2988","3"
"2979","1"
"1241","7"
"1253","1"
"1253","5"
"1291","1"
"1156","1"
"1528","1"
"1361","1"
"1361","5"
"1575","3"
"1250","1"
"1250","2"
"1250","3"
"1256","1"
"1252","1"
"1575","4"
"2978","1"
"2978","5"
"2978","6"
"1199","1"
"2991","1"
"1221","1"
"1174","1"
"1174","3"
"1364","1"
"1546","1"
"1546","3"
"2993","1"
"2993","3"
"1580","1"
"1580","3"
"1583","1"
"1364","5"
"1530","1"
"1263","1"
"1263","4"
"1263","5"
"1263","6"
"1391","1"
"1153","1"
"1153","3"
"1358","1"
"1358","3"
"2987","1"
"1249","3"
"1284","1"
"1330","1"
"1406","1"
"2989","1"
"3256","7"
"3265","1"
"1406","2"
"3265","8"
"1406","5"
"1406","7"
"1563","1"
"1277","1"
"1571","1"
"1571","3"
"1565","1"
"1535","1"
"1455","1"
"1572","1"
"1568","1"
"1554","1"
"1554","3"
"1534","1"
"1534","3"
"1287","7"
"1288","1"
"1288","2"
"1288","3"
"1562","1"
"1290","1"
"1290","7"
"1553","5"
"1585","1"
"1538","1"
"1499","2"
"1499","7"
"1507","1"
"1538","3"
"1525","1"
"1525","5"
"1622","1"
"1354","1"
"1354","2"
"1762","1"
"1762","2"
"2751","1"
"1782","1"
"1354","7"
"1238","3"
"2886","1"
"1227","1"
"1539","1"
"1227","2"
"1301","1"
"1301","2"
"1227","7"
"2886","3"
"1465","1"
"1304","2"
"1465","4"
"1484","1"
"1484","2"
"1484","3"
"1539","2"
"1539","5"
"20661","8"
"3524","1"
"6599","1"
"6599","8"
"6606","1"
"6606","3"
"6591","1"
"6593","1"
"3527","1"
"19650","6"
"39688","1"
"47695","1"
"50697","1"
"30682","1"
"39688","2"
"28679","1"
"28679","3"
"37689","1"
"36688","1"
"39688","5"
"39688","7"
"28682","2"
"28682","7"
"33681","1"
"36685","9"
"32681","1"
"27679","2"
"26679","3"
"28681","1"
"28681","2"
"40688","1"
"40688","3"
"27679","5"
"27679","7"
"33682","1"
"33682","5"
"33687","1"
"33687","8"
"38689","1"
"38689","5"
"30681","3"
"33684","1"
"35689","3"
"28680","1"
"36689","1"
"36689","2"
"36689","8"
"36689","3"
"36689","4"
"36689","7"
"36687","1"
"36687","2"
"35685","1"
"35685","3"
"29681","2"
"33685","1"
"33685","5"
"33685","6"
"29681","7"
"34685","3"
"40689","1"
"35688","1"
"36686","1"
"36686","8"
"40690","1"
"40690","2"
"40690","3"
"40690","7"
"31681","1"
"31681","3"
"38688","1"
"38688","8"
"38688","3"
"33683","8"
"33683","5"
"40693","1"
"40693","4"
"47693","3"
"47693","5"
"47695","8"
"47695","3"
"50695","1"
"51700","1"
"50699","1"
"50696","1"
"50696","2"
"50696","7"
"50699","8"
"50699","5"
"50697","4"
"51699","1"
"47692","3"
"49696","1"
"49696","2"
"49696","4"
"49696","7"
"49695","1"
"50700","6"
"50697","5"
"52699","1"
"50698","1"
"50698","3"
"50697","6"
"50699","6"
