"contact_id","product_id"
"284","115"
"284","131"
"284","140"
"284","146"
"284","152"
"286","102"
"286","106"
"286","109"
"286","110"
"286","131"
"286","140"
"287","102"
"2907","100"
"2907","107"
"2913","109"
"2913","110"
"2913","140"
"289","110"
"289","131"
"289","166"
"290","135"
"291","107"
"293","100"
"293","136"
"294","102"
"2913","164"
"2240","124"
"2240","140"
"2240","151"
"1164","168"
"1164","165"
"298","91"
"298","120"
"298","143"
"298","167"
"300","168"
"301","99"
"301","100"
"301","101"
"302","97"
"302","107"
"302","145"
"303","116"
"303","135"
"1038","109"
"1038","127"
"305","127"
"305","128"
"305","129"
"305","130"
"305","146"
"1038","128"
"307","92"
"307","104"
"307","118"
"307","121"
"307","131"
"307","140"
"307","143"
"307","167"
"308","88"
"309","122"
"311","140"
"3467","91"
"2834","92"
"313","110"
"2834","91"
"2910","90"
"2910","91"
"2910","99"
"315","88"
"315","92"
"315","91"
"315","99"
"315","100"
"315","101"
"315","102"
"315","103"
"315","104"
"315","105"
"315","109"
"315","110"
"315","119"
"315","120"
"315","121"
"315","122"
"315","123"
"315","129"
"315","140"
"2910","100"
"315","152"
"315","153"
"316","88"
"316","100"
"316","135"
"316","136"
"316","152"
"317","93"
"317","104"
"317","105"
"317","118"
"317","168"
"2910","101"
"319","140"
"319","146"
"320","122"
"321","92"
"321","101"
"321","121"
"321","141"
"321","143"
"321","152"
"2910","109"
"323","153"
"324","130"
"325","140"
"327","148"
"327","153"
"328","131"
"328","140"
"328","148"
"2910","121"
"329","131"
"329","140"
"329","148"
"2910","131"
"331","101"
"331","121"
"331","140"
"2910","140"
"333","99"
"333","100"
"333","136"
"333","144"
"1088","128"
"2234","90"
"2234","92"
"336","99"
"336","101"
"336","121"
"336","131"
"336","145"
"336","152"
"336","153"
"337","97"
"337","100"
"337","115"
"337","130"
"337","135"
"337","136"
"338","130"
"339","99"
"339","100"
"339","101"
"339","152"
"340","107"
"2234","91"
"2234","120"
"2910","152"
"2910","153"
"2910","167"
"2934","98"
"2892","127"
"343","101"
"343","120"
"343","131"
"344","145"
"345","130"
"346","122"
"347","107"
"2926","111"
"349","109"
"2926","112"
"2926","113"
"2903","111"
"2903","132"
"2903","166"
"1455","109"
"1455","124"
"1455","127"
"353","99"
"353","100"
"353","101"
"353","121"
"353","140"
"353","148"
"353","152"
"353","153"
"354","102"
"354","103"
"354","110"
"354","129"
"354","130"
"354","134"
"354","168"
"354","145"
"354","161"
"354","164"
"1038","129"
"1038","130"
"1038","168"
"1038","140"
"356","123"
"356","124"
"357","105"
"357","140"
"357","149"
"359","105"
"359","109"
"359","131"
"359","140"
"359","146"
"359","152"
"359","156"
"360","168"
"361","166"
"361","167"
"362","102"
"363","154"
"364","150"
"365","95"
"365","163"
"365","164"
"366","92"
"366","93"
"366","94"
"366","104"
"366","111"
"366","118"
"366","132"
"366","166"
"366","167"
"367","124"
"368","139"
"370","102"
"371","89"
"372","127"
"372","128"
"372","129"
"373","139"
"374","92"
"375","165"
"376","143"
"376","148"
"376","166"
"1038","146"
"1038","149"
"866","124"
"49","127"
"49","128"
"49","160"
"1118","101"
"101","109"
"2905","96"
"2934","109"
"2934","110"
"3202","102"
"800","107"
"2408","102"
"379","101"
"379","121"
"379","140"
"379","152"
"353","148"
"382","140"
"382","158"
"383","163"
"384","91"
"384","121"
"384","140"
"384","152"
"384","156"
"384","167"
"385","88"
"385","102"
"385","117"
"385","137"
"385","140"
"387","123"
"387","124"
"389","102"
"389","128"
"389","168"
"389","160"
"390","109"
"390","131"
"390","140"
"390","146"
"391","168"
"392","101"
"394","98"
"394","102"
"394","109"
"394","110"
"394","131"
"394","140"
"394","141"
"394","152"
"395","131"
"395","132"
"396","124"
"397","136"
"398","99"
"399","105"
"399","121"
"399","140"
"399","152"
"400","93"
"400","94"
"400","104"
"400","105"
"400","111"
"400","112"
"400","113"
"400","118"
"400","132"
"400","139"
"400","166"
"400","167"
"401","129"
"402","92"
"402","111"
"402","113"
"402","132"
"402","168"
"402","140"
"402","150"
"402","153"
"403","93"
"403","168"
"3206","91"
"403","135"
"404","139"
"405","110"
"405","140"
"405","146"
"406","168"
"407","91"
"407","121"
"407","168"
"408","124"
"409","92"
"409","91"
"409","95"
"409","101"
"409","106"
"409","109"
"409","110"
"409","121"
"409","127"
"409","131"
"409","132"
"409","140"
"409","146"
"409","152"
"409","164"
"410","109"
"412","102"
"412","103"
"412","109"
"412","115"
"412","145"
"412","161"
"3206","101"
"3206","121"
"3206","140"
"2927","168"
"414","88"
"414","109"
"414","110"
"414","115"
"2900","132"
"2900","166"
"2900","167"
"2925","131"
"2925","168"
"2925","140"
"2925","152"
"2925","166"
"416","91"
"416","98"
"416","101"
"416","105"
"416","109"
"416","110"
"416","114"
"416","115"
"416","118"
"416","120"
"416","121"
"416","140"
"416","152"
"416","153"
"416","161"
"416","164"
"416","167"
"418","105"
"418","113"
"418","168"
"418","146"
"419","122"
"420","88"
"420","91"
"420","98"
"420","102"
"420","109"
"420","110"
"420","115"
"420","117"
"420","140"
"421","102"
"422","99"
"422","101"
"422","105"
"422","109"
"422","121"
"422","131"
"422","152"
"423","99"
"425","136"
"425","145"
"426","122"
"426","125"
"426","168"
"427","99"
"427","100"
"427","101"
"427","152"
"427","153"
"427","165"
"428","93"
"428","104"
"428","111"
"428","132"
"428","168"
"429","101"
"429","105"
"430","104"
"430","118"
"430","127"
"430","128"
"430","131"
"430","140"
"430","146"
"431","127"
"431","128"
"431","130"
"431","168"
"2925","167"
"433","128"
"433","130"
"434","109"
"434","140"
"434","146"
"434","167"
"435","109"
"435","131"
"436","132"
"2899","107"
"438","91"
"973","101"
"2899","109"
"2899","140"
"441","168"
"442","99"
"442","124"
"442","165"
"443","99"
"443","153"
"444","92"
"444","99"
"444","121"
"2899","145"
"2899","146"
"2899","149"
"2899","153"
"2918","92"
"446","127"
"447","154"
"448","104"
"448","118"
"448","139"
"449","139"
"450","131"
"451","155"
"451","161"
"453","145"
"454","101"
"454","104"
"2918","97"
"456","135"
"456","136"
"457","98"
"457","105"
"457","109"
"457","140"
"457","146"
"457","163"
"457","164"
"458","97"
"458","111"
"458","118"
"458","131"
"458","132"
"458","166"
"458","167"
"2918","99"
"460","97"
"460","115"
"460","140"
"460","145"
"2918","100"
"461","114"
"462","110"
"462","117"
"462","140"
"463","102"
"464","119"
"465","97"
"465","99"
"465","100"
"465","101"
"465","121"
"465","140"
"465","152"
"465","153"
"466","129"
"467","136"
"468","168"
"470","102"
"471","120"
"472","121"
"473","99"
"2918","101"
"473","101"
"474","168"
"474","155"
"475","100"
"475","152"
"476","165"
"477","109"
"477","124"
"477","140"
"477","146"
"2918","102"
"479","89"
"479","92"
"479","106"
"479","131"
"479","140"
"479","146"
"479","166"
"479","167"
"2918","107"
"481","110"
"481","124"
"481","140"
"481","146"
"481","151"
"481","164"
"483","127"
"484","102"
"485","102"
"486","151"
"2918","109"
"2918","121"
"2918","168"
"2918","140"
"2918","148"
"2918","152"
"2918","153"
"2891","114"
"2891","131"
"2891","140"
"488","105"
"488","109"
"488","127"
"488","146"
"488","149"
"2891","146"
"2891","158"
"2917","144"
"2917","163"
"2909","92"
"2909","122"
"2909","140"
"490","153"
"492","102"
"493","93"
"493","94"
"493","104"
"493","105"
"493","111"
"493","112"
"493","118"
"493","132"
"493","139"
"493","150"
"493","165"
"494","122"
"495","121"
"2909","155"
"498","168"
"499","122"
"500","97"
"500","106"
"500","118"
"500","168"
"500","167"
"501","165"
"502","124"
"503","95"
"503","128"
"503","130"
"503","145"
"504","145"
"504","160"
"505","102"
"2909","160"
"2909","161"
"1088","165"
"3131","128"
"3576","123"
"507","99"
"508","154"
"509","99"
"509","100"
"509","101"
"510","123"
"510","124"
"512","102"
"512","168"
"512","145"
"513","165"
"515","88"
"515","102"
"515","140"
"516","131"
"516","140"
"549","101"
"519","109"
"549","104"
"549","118"
"519","123"
"549","121"
"519","124"
"550","153"
"519","130"
"3470","105"
"519","140"
"519","146"
"520","89"
"520","161"
"521","101"
"521","121"
"521","131"
"521","140"
"521","148"
"521","152"
"3470","109"
"3470","127"
"523","99"
"523","100"
"523","101"
"523","121"
"523","140"
"523","152"
"523","153"
"523","167"
"525","88"
"3450","101"
"527","91"
"527","107"
"527","123"
"527","124"
"527","140"
"527","149"
"528","123"
"528","146"
"529","95"
"529","168"
"529","144"
"529","163"
"529","165"
"530","93"
"530","106"
"530","132"
"530","166"
"530","167"
"552","136"
"3450","140"
"532","99"
"532","100"
"532","101"
"533","155"
"534","107"
"535","126"
"536","139"
"537","127"
"538","124"
"538","140"
"538","146"
"538","149"
"539","164"
"540","101"
"540","121"
"540","131"
"540","152"
"3450","152"
"3450","153"
"542","102"
"542","125"
"542","145"
"543","155"
"544","109"
"544","140"
"544","146"
"544","148"
"544","153"
"1561","131"
"1561","134"
"1561","140"
"547","122"
"553","99"
"548","92"
"548","121"
"548","140"
"548","146"
"548","152"
"548","154"
"581","107"
"553","100"
"553","101"
"553","107"
"553","145"
"553","149"
"554","124"
"555","168"
"556","107"
"556","109"
"556","127"
"556","131"
"556","140"
"556","149"
"3474","130"
"558","92"
"558","91"
"558","99"
"558","100"
"558","101"
"558","107"
"558","109"
"558","121"
"558","140"
"558","146"
"558","152"
"558","153"
"558","166"
"558","167"
"559","92"
"559","91"
"559","100"
"559","116"
"559","124"
"559","135"
"559","136"
"561","102"
"563","106"
"563","120"
"563","131"
"581","123"
"565","102"
"581","129"
"565","158"
"2408","107"
"567","106"
"567","110"
"567","121"
"567","131"
"567","133"
"567","140"
"567","146"
"567","167"
"568","101"
"568","102"
"568","119"
"568","135"
"568","136"
"568","148"
"568","162"
"569","99"
"569","100"
"569","101"
"2436","168"
"2483","140"
"2483","153"
"2483","156"
"3461","92"
"681","136"
"683","124"
"574","99"
"574","100"
"574","101"
"574","153"
"575","91"
"575","120"
"576","135"
"577","92"
"577","91"
"577","131"
"577","140"
"577","152"
"578","102"
"579","102"
"580","101"
"613","102"
"581","146"
"583","88"
"583","109"
"2408","109"
"2408","140"
"2111","102"
"3470","129"
"3470","128"
"3470","130"
"585","168"
"586","107"
"586","131"
"586","132"
"586","166"
"586","167"
"587","168"
"588","122"
"588","125"
"589","91"
"591","99"
"3461","101"
"591","100"
"3461","109"
"591","101"
"3461","152"
"591","107"
"617","96"
"591","135"
"617","102"
"591","136"
"591","139"
"617","122"
"3461","153"
"3448","90"
"593","107"
"593","113"
"593","128"
"593","130"
"593","145"
"593","155"
"593","158"
"594","168"
"595","131"
"595","168"
"595","140"
"595","145"
"595","158"
"595","165"
"597","90"
"598","101"
"599","99"
"599","100"
"599","101"
"599","109"
"599","121"
"599","131"
"599","140"
"599","152"
"600","168"
"617","168"
"617","163"
"617","162"
"617","164"
"618","101"
"3212","97"
"3472","121"
"3457","102"
"603","118"
"3457","109"
"605","131"
"606","122"
"607","125"
"608","91"
"608","102"
"608","109"
"608","133"
"608","140"
"608","167"
"609","127"
"610","89"
"610","101"
"610","109"
"610","121"
"610","131"
"610","140"
"2701","166"
"612","136"
"620","107"
"683","145"
"630","99"
"683","160"
"630","101"
"685","99"
"630","121"
"685","100"
"630","152"
"685","101"
"623","110"
"623","131"
"623","168"
"623","140"
"623","166"
"623","167"
"625","93"
"625","94"
"625","104"
"625","105"
"625","118"
"625","132"
"625","150"
"685","105"
"685","107"
"685","121"
"685","131"
"685","140"
"685","152"
"699","88"
"699","96"
"699","105"
"631","135"
"632","132"
"632","158"
"633","132"
"633","158"
"810","90"
"810","92"
"635","138"
"3457","110"
"3457","160"
"3476","102"
"3476","121"
"639","127"
"639","129"
"639","128"
"639","130"
"1561","154"
"3476","140"
"1684","150"
"1679","140"
"642","104"
"642","105"
"642","116"
"3476","152"
"3476","153"
"3473","111"
"3473","132"
"3473","135"
"3473","136"
"3436","102"
"3451","140"
"642","123"
"642","134"
"642","135"
"643","90"
"643","92"
"643","91"
"644","140"
"680","127"
"646","97"
"646","99"
"646","100"
"646","101"
"646","121"
"646","136"
"646","152"
"646","153"
"648","107"
"649","158"
"650","102"
"650","105"
"650","168"
"650","158"
"651","124"
"3084","102"
"3084","158"
"653","131"
"653","140"
"654","121"
"654","152"
"680","129"
"680","128"
"656","102"
"657","168"
"658","91"
"660","105"
"682","136"
"660","127"
"684","102"
"660","129"
"2723","92"
"660","130"
"2723","91"
"661","123"
"662","109"
"662","110"
"662","131"
"662","140"
"2723","143"
"666","99"
"666","100"
"666","101"
"666","136"
"3089","90"
"3089","92"
"3089","109"
"3089","110"
"3089","121"
"3089","131"
"669","93"
"669","104"
"669","111"
"669","132"
"669","166"
"670","93"
"670","97"
"670","104"
"670","106"
"670","118"
"670","121"
"670","131"
"670","132"
"670","168"
"670","138"
"670","139"
"670","166"
"670","167"
"671","101"
"671","119"
"671","121"
"671","124"
"671","131"
"671","140"
"671","146"
"671","152"
"672","101"
"673","131"
"674","92"
"674","91"
"674","106"
"674","120"
"674","131"
"674","132"
"3089","140"
"676","123"
"677","102"
"678","129"
"678","149"
"679","90"
"679","92"
"679","91"
"679","106"
"679","120"
"679","131"
"679","141"
"2723","161"
"3089","143"
"3089","152"
"3089","167"
"774","110"
"774","117"
"774","121"
"3061","101"
"3061","109"
"3061","121"
"3061","140"
"3023","97"
"688","105"
"688","109"
"688","110"
"688","115"
"689","153"
"690","93"
"690","96"
"690","104"
"690","106"
"690","111"
"690","113"
"690","132"
"690","168"
"690","166"
"691","92"
"691","99"
"691","101"
"691","104"
"691","118"
"691","121"
"691","131"
"691","132"
"691","140"
"691","152"
"691","166"
"691","167"
"692","99"
"692","100"
"692","101"
"692","111"
"692","112"
"692","116"
"692","135"
"692","136"
"692","139"
"693","104"
"693","118"
"693","132"
"693","166"
"693","167"
"3445","102"
"3455","98"
"3455","131"
"3455","168"
"3455","140"
"3455","158"
"2445","121"
"3571","97"
"3571","102"
"3571","107"
"3571","115"
"3571","116"
"3571","124"
"3571","134"
"3571","135"
"3570","122"
"3573","99"
"3573","122"
"3573","123"
"3573","125"
"3573","135"
"3573","136"
"3571","136"
"3571","148"
"3575","88"
"3577","121"
"4587","91"
"4587","121"
"3580","88"
"3580","89"
"3580","90"
"3580","91"
"3580","92"
"3580","93"
"3580","94"
"3580","95"
"3568","145"
"3572","99"
"3572","100"
"3572","101"
"3572","104"
"3567","140"
"3572","105"
"3572","121"
"3572","127"
"3572","129"
"3572","130"
"3572","135"
"3572","136"
"3572","168"
"3572","139"
"3572","144"
"3572","145"
"3569","154"
"3580","96"
"3576","135"
"3576","143"
"3577","131"
"3577","148"
"3577","152"
"3578","91"
"3578","99"
"3578","101"
"3578","104"
"3578","105"
"3578","118"
"3578","120"
"3578","121"
"3578","131"
"3578","132"
"3578","140"
"3578","152"
"3580","97"
"3580","98"
"3580","99"
"3580","100"
"3580","101"
"3580","102"
"3580","103"
"3580","104"
"3580","105"
"3580","106"
"3580","107"
"3580","108"
"3580","109"
"3580","110"
"3580","111"
"3580","112"
"3580","113"
"3580","114"
"3580","115"
"3580","116"
"3580","117"
"3580","118"
"3580","119"
"3580","120"
"3580","121"
"3580","122"
"3580","123"
"3580","124"
"3580","125"
"3580","126"
"3580","127"
"3580","128"
"3580","129"
"3580","130"
"3580","131"
"3580","132"
"3580","133"
"3580","134"
"3580","135"
"3580","136"
"3580","168"
"3580","137"
"3580","138"
"3580","139"
"3580","140"
"3580","141"
"3580","142"
"3580","143"
"3580","144"
"3580","145"
"3580","146"
"3580","148"
"3580","149"
"3580","150"
"3580","151"
"3580","152"
"3580","153"
"3580","154"
"3580","155"
"3580","156"
"3580","157"
"3580","158"
"3580","159"
"3580","160"
"3580","161"
"3580","162"
"3580","163"
"3580","164"
"3580","165"
"3580","166"
"3580","167"
"4583","151"
"4582","118"
"4582","132"
"6610","168"
"4587","140"
"4586","91"
"3581","105"
"3581","107"
"3581","109"
"4581","102"
"4585","110"
"4585","162"
"4585","163"
"4585","164"
"4581","127"
"4581","128"
"4584","109"
"4584","151"
"4586","109"
"4586","120"
"2553","119"
"2553","121"
"2553","140"
"312","101"
"312","145"
"312","148"
"312","153"
"5587","104"
"5587","118"
"5587","132"
"5587","139"
"3579","99"
"3579","131"
"3579","140"
"3383","130"
